idx,label,anomalyScore
3006,3,0.119316
4117,7,0.122287
7265,9,0.135046
10947,7,0.122253
32037,0,0.102007
32969,8,0.082378
55120,7,0.130817
5157,2,0.100107
10003,7,0.112589
10789,7,0.142861
28576,7,0.131274
29805,5,0.142230
21734,8,0.125655
43222,5,0.093104
30289,5,0.139330
35102,7,0.127937
58156,1,0.136504
2390,2,0.079324
5197,0,0.112569
11119,5,0.118186
33943,1,0.151628
50727,3,0.093798
3436,3,0.122387
9240,6,0.134228
30816,4,0.120933
53628,1,0.134840
56327,1,0.144679
2351,3,0.056319
10815,5,0.067951
32746,9,0.137695
37211,2,0.084250
20786,8,0.102128
7080,2,0.101526
18250,3,0.119230
23521,2,0.098135
37519,1,0.146485
57003,4,0.122932
15612,5,0.134284
33048,2,0.096709
33768,5,0.118458
36433,3,0.065042
59606,0,0.075834
2426,8,0.117306
4585,3,0.109590
15184,6,0.136403
56181,8,0.134383
58984,3,0.090366
23261,7,0.106520
47666,4,0.120833
49171,8,0.140649
28807,4,0.112177
31445,8,0.120120
39440,7,0.093691
47218,3,0.124958
15812,7,0.101080
26463,9,0.136934
32971,9,0.140046
45203,8,0.120184
27594,5,0.126268
30645,3,0.100900
15602,9,0.118433
17096,0,0.090372
39248,9,0.140504
26041,0,0.069818
12799,1,0.144305
20552,0,0.108789
32428,0,0.064025
36956,1,0.143853
53324,2,0.089954
8410,9,0.135310
41638,1,0.123724
11268,0,0.061369
22837,7,0.138661
38207,1,0.142052
38812,3,0.111880
29315,2,0.116956
30934,4,0.140076
35676,7,0.139812
2948,6,0.134884
3846,8,0.135641
14937,1,0.153461
25359,6,0.110387
26291,5,0.127734
36477,0,0.060968
55174,1,0.138862
23116,1,0.136056
39874,8,0.111639
41958,5,0.092813
46147,9,0.122981
15241,1,0.146579
41424,6,0.092387
7515,8,0.121971
51600,2,0.108994
51870,2,0.071354
53233,7,0.123853
48121,4,0.115067
52435,6,0.123064
53641,8,0.132513
1195,9,0.094833
21826,8,0.102678
38549,6,0.104786
42643,9,0.089793
3534,9,0.140248
11047,4,0.128323
12030,9,0.121765
14300,7,0.118201
42054,0,0.103179
29344,5,0.082766
21613,0,0.117770
26817,4,0.128744
32585,7,0.140618
34497,9,0.117212
41952,5,0.103058
55005,4,0.129168
25960,6,0.109875
41826,4,0.120554
43067,5,0.129164
46913,2,0.125684
49575,9,0.092024
11578,0,0.075375
53841,6,0.120615
19297,2,0.121332
36380,4,0.112792
2511,2,0.103618
5462,0,0.035821
25098,8,0.111965
36311,6,0.128229
14511,2,0.115645
26486,1,0.143208
43422,9,0.127078
44324,7,0.117589
18325,0,0.063023
23961,1,0.139308
48309,7,0.103750
41279,5,0.122747
295,4,0.046056
45408,3,0.082131
21281,8,0.107886
39551,1,0.136385
3719,7,0.129917
15913,9,0.122852
21256,2,0.064656
23892,0,0.066908
26171,2,0.138367
10258,1,0.111250
59852,7,0.112860
1137,6,0.119347
43792,1,0.141182
4290,0,0.079645
14332,9,0.093655
50179,8,0.150235
53133,2,0.103246
59613,8,0.115127
12938,5,0.108790
13750,5,0.129273
30935,3,0.121103
38726,8,0.105255
54182,9,0.133828
13264,4,0.089896
40314,0,0.076580
6732,8,0.136108
53887,7,0.138392
59930,0,0.094431
38930,0,0.064784
41519,1,0.149117
19001,8,0.124083
38103,0,0.084847
22287,8,0.110792
24353,1,0.146896
57295,9,0.124263
59943,9,0.136043
15317,1,0.132428
16442,1,0.141473
40638,2,0.109917
57092,0,0.103756
15136,1,0.140332
16699,5,0.120057
26231,0,0.079302
40078,7,0.124624
42114,1,0.124014
21998,9,0.137233
29883,3,0.114418
33178,4,0.114146
38087,3,0.122539
51255,5,0.125876
16366,8,0.124533
41147,1,0.147231
47602,1,0.136592
2476,8,0.104026
8855,4,0.121734
27369,9,0.142924
39000,9,0.140733
47223,1,0.147034
48827,5,0.117405
9205,0,0.084060
19879,3,0.136743
36647,0,0.116029
50407,5,0.088162
189,8,0.126036
10148,7,0.136534
23488,6,0.130767
28060,2,0.093580
38205,9,0.126652
34716,9,0.126490
44037,1,0.138849
45874,9,0.134909
9641,8,0.115846
13425,8,0.136726
14076,8,0.075244
30558,6,0.082960
33863,9,0.118938
9975,3,0.124794
26852,7,0.135421
49360,1,0.142079
52818,0,0.135835
59772,9,0.123686
8470,0,0.067357
47971,3,0.096422
8965,4,0.106390
10292,2,0.072345
13104,8,0.105411
37218,6,0.113093
51130,1,0.131424
4253,4,0.123868
56325,3,0.076883
40277,1,0.150444
43587,6,0.134718
56067,7,0.143486
3317,9,0.141989
11146,4,0.115915
20492,8,0.118704
35772,4,0.131964
37304,0,0.046470
28619,9,0.143705
58821,1,0.145347
13667,9,0.110345
21392,1,0.144935
37885,4,0.138161
37998,1,0.145045
5240,1,0.142204
58255,2,0.096173
53687,8,0.139484
37390,7,0.131040
38720,5,0.117870
45051,8,0.129666
49322,3,0.107247
50937,3,0.097658
4441,8,0.115885
10959,5,0.108821
49025,7,0.129810
20608,8,0.100745
32982,2,0.100686
38708,1,0.125916
42547,1,0.138574
48379,2,0.128438
25775,1,0.151181
33976,6,0.125368
47226,3,0.113202
12851,7,0.142354
28705,6,0.122383
30241,0,0.119453
34271,5,0.127950
54826,1,0.143709
12810,1,0.144979
20548,5,0.116172
48886,4,0.084813
52408,7,0.132916
54377,4,0.123890
42357,9,0.094583
10124,1,0.141734
22243,4,0.128987
25758,0,0.048269
30322,4,0.130316
38711,4,0.136685
55637,9,0.133742
57972,6,0.111548
59565,9,0.135662
6749,1,0.147496
47909,1,0.145107
57583,4,0.118264
30580,7,0.128637
50146,9,0.130699
56557,0,0.097629
58953,0,0.064718
14491,2,0.075138
16676,2,0.108314
22842,9,0.120199
47564,8,0.100410
2907,1,0.149606
3469,1,0.141891
10226,4,0.104727
29835,5,0.064514
38110,3,0.100858
41299,4,0.122215
6580,7,0.129658
11206,1,0.138378
13044,2,0.059423
15359,5,0.109961
34853,1,0.150912
32875,8,0.135040
35953,4,0.118646
41775,4,0.117728
58734,7,0.128331
2845,7,0.148685
27411,1,0.148222
31633,4,0.137516
41230,3,0.108396
49262,9,0.097997
26222,2,0.096220
8388,0,0.109754
13399,1,0.147567
27826,4,0.132839
49681,1,0.148814
54183,1,0.143307
18195,6,0.117374
50476,2,0.081616
55865,3,0.074039
8231,3,0.130888
17261,1,0.141224
35325,4,0.026131
55282,2,0.132445
8507,1,0.148259
17837,2,0.085084
25497,1,0.148806
38837,7,0.119822
40308,3,0.115530
48972,5,0.136738
57931,2,0.106478
59598,2,0.100623
12550,2,0.078380
13469,6,0.138709
28132,0,0.066024
37430,4,0.123378
45284,2,0.112795
840,7,0.130859
11492,2,0.110358
23397,1,0.150660
31005,9,0.133990
52824,4,0.137219
4944,6,0.113249
17522,3,0.068635
23756,1,0.138732
26668,1,0.138651
41439,2,0.126667
5368,7,0.114858
10042,8,0.130580
18533,7,0.135008
21277,5,0.125968
23971,1,0.136351
32915,1,0.147358
26769,6,0.111416
37261,3,0.136156
37789,6,0.095349
44664,7,0.112198
56389,0,0.098645
33792,9,0.125605
40390,0,0.071197
52187,2,0.102298
59815,9,0.132404
7981,3,0.126525
28333,5,0.097977
31063,7,0.105019
54889,3,0.134954
59053,1,0.145242
46621,2,0.116657
26506,3,0.116597
34871,8,0.133938
36521,1,0.147636
40440,9,0.129254
41693,7,0.144164
5476,0,0.032902
13742,2,0.097663
31304,6,0.091296
2337,1,0.148390
9746,6,0.095699
31961,3,0.117071
48857,5,0.117814
59120,3,0.115557
22720,9,0.125248
45805,7,0.118086
48924,7,0.127791
24573,7,0.137164
29064,4,0.111873
31787,9,0.120903
39722,3,0.110315
44729,6,0.133779
16599,0,0.068007
23349,1,0.149384
620,2,0.115786
12201,9,0.128662
16505,3,0.115759
45864,6,0.135607
13252,4,0.083208
22248,1,0.136897
35008,8,0.129800
36887,9,0.143616
46831,2,0.137531
4015,1,0.140749
7163,3,0.102118
52539,9,0.111266
19862,0,0.052292
39966,5,0.096534
42369,7,0.072108
50747,9,0.148076
54435,1,0.150286
12028,8,0.074327
35958,7,0.140824
42536,2,0.087501
50347,8,0.123454
1442,9,0.134370
13675,1,0.140544
23809,5,0.095481
36189,7,0.092465
16914,4,0.109524
24424,6,0.121038
39011,7,0.125400
42320,2,0.083428
3211,7,0.139811
27504,2,0.084516
27636,7,0.108570
36426,6,0.072106
40336,0,0.065841
11840,5,0.109382
51199,7,0.137452
41440,6,0.092093
44282,1,0.111306
54164,8,0.134663
28898,7,0.121711
50409,9,0.128594
54432,4,0.122560
58593,6,0.136096
13869,4,0.102821
6163,9,0.127325
19959,5,0.102856
26001,4,0.148327
27298,1,0.147663
11781,0,0.090215
38536,6,0.118843
50893,3,0.131503
4707,2,0.121177
9829,6,0.137058
52855,1,0.135629
56223,2,0.130264
3275,2,0.109375
28250,6,0.133000
29035,0,0.124729
32084,1,0.137069
52863,8,0.052657
7933,0,0.099796
30340,7,0.121459
38555,1,0.147299
50188,5,0.121287
57430,7,0.108995
2454,9,0.130901
12031,1,0.145714
45750,4,0.133318
50037,0,0.077578
47420,0,0.104954
54524,6,0.100413
5363,9,0.116699
7895,0,0.068563
25240,9,0.122127
29488,5,0.091819
33001,3,0.133761
20349,1,0.139486
24967,1,0.143500
36914,8,0.123774
38741,9,0.135480
24143,3,0.072855
5228,2,0.039470
17329,3,0.128227
22259,6,0.110018
29538,6,0.128821
876,3,0.036604
10625,1,0.147641
33330,9,0.113239
37045,6,0.064077
46608,7,0.132113
2605,1,0.140908
54200,3,0.130963
1453,1,0.148542
8066,3,0.110393
31237,8,0.113227
52735,4,0.122573
4373,7,0.122285
13295,3,0.111581
52630,0,0.106941
46870,6,0.065089
48228,0,0.056886
48729,4,0.118039
51073,5,0.131005
56062,5,0.105276
11356,8,0.109491
25596,1,0.146034
27150,6,0.122980
52163,7,0.134840
45448,6,0.103297
49283,2,0.134769
52152,9,0.096124
7509,8,0.118138
27243,1,0.149264
38802,5,0.113025
53013,1,0.134825
23083,2,0.094075
26705,4,0.125203
34190,6,0.100273
35560,8,0.098146
11842,2,0.097462
30034,6,0.121067
30053,4,0.109525
55025,4,0.104290
4350,6,0.118205
25996,4,0.132717
50373,3,0.117798
4544,3,0.086941
26214,2,0.122777
28583,9,0.124330
51043,9,0.112393
55876,5,0.082063
27672,3,0.098899
27821,0,0.110625
44829,2,0.111103
54784,0,0.118753
46667,3,0.091608
55263,1,0.144396
24214,2,0.100623
36071,6,0.141592
37148,7,0.099762
38387,8,0.123286
44605,8,0.126906
9536,7,0.110156
26672,3,0.111436
9499,7,0.136462
12318,8,0.125849
33906,5,0.132069
50109,6,0.130583
54663,6,0.090123
28979,6,0.138886
54316,2,0.122661
14907,1,0.147023
35482,0,0.077704
55281,4,0.090130
1697,1,0.142005
3996,3,0.102338
29121,5,0.080108
38725,1,0.141213
50942,6,0.116560
13714,3,0.131393
28223,6,0.072706
6527,6,0.110705
13391,1,0.154523
14093,0,0.083937
40960,5,0.104011
57399,2,0.087801
26228,6,0.078714
37366,1,0.131800
49281,0,0.124349
11099,6,0.125587
22698,4,0.074762
58730,3,0.120801
4314,9,0.125285
16748,6,0.103829
23669,5,0.112213
32111,8,0.086292
53567,3,0.100684
18695,9,0.113503
26497,8,0.096764
54345,8,0.136825
59958,3,0.085051
13262,6,0.096349
15021,1,0.147964
51692,7,0.133106
54987,8,0.136555
58345,9,0.134222
5658,7,0.121097
54340,3,0.124048
25654,4,0.136807
33006,1,0.141148
39121,5,0.133580
47927,8,0.089625
27313,8,0.123278
33352,3,0.111200
35369,9,0.125675
50510,6,0.117516
58040,5,0.117103
8853,2,0.115031
11151,9,0.132470
16898,8,0.095275
28829,1,0.144859
55372,1,0.149342
6845,3,0.120601
37801,4,0.108750
50480,2,0.056555
56273,7,0.094548
6653,4,0.128241
19835,3,0.140480
19948,6,0.086526
30999,7,0.128410
54627,8,0.127614
44670,7,0.103308
4098,4,0.113642
7500,0,0.139361
15496,2,0.114230
27327,0,0.108958
36667,9,0.136413
6752,9,0.130714
34043,8,0.129176
34538,4,0.118457
26639,2,0.081439
55701,7,0.126189
30524,8,0.085995
35810,8,0.117347
40103,9,0.132916
46039,4,0.142993
47970,1,0.133723
13014,0,0.056372
15174,7,0.127039
34093,3,0.135087
50637,4,0.092707
1645,3,0.118185
38645,0,0.059278
23190,5,0.109127
25635,9,0.120650
37067,5,0.116673
46585,8,0.137045
53564,1,0.126406
4363,9,0.099376
4515,2,0.130067
6182,1,0.129206
14031,3,0.089162
14515,3,0.107471
14403,0,0.093011
16909,5,0.102668
36547,7,0.140124
44010,5,0.117362
57626,3,0.104226
4146,0,0.102790
27232,9,0.125035
49672,5,0.110646
55900,2,0.087314
56761,9,0.112438
32058,2,0.078449
46029,2,0.089245
59485,7,0.137004
6725,4,0.064717
9128,9,0.135384
23680,0,0.095631
47498,6,0.112359
18847,4,0.059320
25880,8,0.137743
31676,9,0.120064
44827,0,0.088895
47358,5,0.135978
20745,6,0.120721
39915,2,0.130693
33197,7,0.130637
33278,0,0.104330
38,0,0.100131
10678,3,0.095932
28722,6,0.110732
31848,8,0.100737
32441,1,0.135548
6404,7,0.101129
28759,6,0.132651
14816,9,0.133746
25513,0,0.127426
9861,6,0.127207
36293,2,0.081226
41907,4,0.105475
53899,4,0.117956
26831,3,0.076660
43796,6,0.128197
6630,0,0.095726
6807,8,0.134944
13737,3,0.081422
14941,6,0.132781
21972,0,0.042382
2016,1,0.138395
8604,4,0.105852
22661,4,0.119189
26617,8,0.112810
46293,0,0.096203
9682,7,0.127009
12865,2,0.102223
13931,2,0.117754
16136,8,0.062201
20516,2,0.058988
32403,6,0.135440
51878,6,0.126791
56102,0,0.057654
4209,2,0.106354
9410,6,0.087739
16647,5,0.109073
49614,6,0.139944
18362,2,0.125047
25634,9,0.120367
49700,6,0.116032
320,9,0.139364
13885,1,0.143927
18208,1,0.138163
25890,6,0.129428
48306,7,0.121085
10944,5,0.120749
20206,0,0.098752
28952,5,0.070368
33712,4,0.110003
41087,6,0.091959
2256,1,0.136870
4120,5,0.091010
5216,8,0.101803
32614,7,0.123599
9261,1,0.150660
32077,8,0.131650
37090,5,0.103160
15017,2,0.108676
54720,1,0.138332
58044,6,0.116048
1475,3,0.126694
12062,9,0.114192
15632,5,0.122577
44272,7,0.125000
52432,1,0.142312
25638,9,0.127767
31171,9,0.129406
32028,4,0.137170
44084,9,0.124418
52055,6,0.124447
57363,1,0.153402
5758,5,0.125237
17247,2,0.126729
41493,1,0.150766
45423,0,0.116135
55066,0,0.076798
1283,9,0.129355
23580,0,0.069699
36176,6,0.050440
50162,4,0.118492
55157,8,0.100215
14059,9,0.098157
27673,2,0.101618
43918,7,0.132702
16672,5,0.111611
44628,1,0.145260
2502,9,0.135593
5408,7,0.088515
9868,4,0.122633
20980,0,0.063442
45718,8,0.117379
20185,9,0.142799
39063,7,0.128334
57122,8,0.103307
2566,2,0.111883
7997,1,0.145071
39913,1,0.144114
54314,0,0.115851
33753,1,0.143585
41096,7,0.089296
413,4,0.150731
1038,4,0.145885
13659,3,0.048213
14405,5,0.126271
20243,2,0.066315
1003,1,0.149749
9306,6,0.069700
30903,7,0.116808
41002,5,0.095659
46719,1,0.148419
3398,3,0.095521
9890,9,0.132905
57108,3,0.126285
12000,3,0.105970
18961,3,0.137364
28406,1,0.144632
43547,2,0.112212
13226,3,0.103009
52493,1,0.142869
11279,1,0.148052
11400,7,0.138439
29886,4,0.128720
54361,6,0.109262
18425,0,0.113389
55487,7,0.142924
1031,4,0.070691
4872,6,0.105504
8023,5,0.107103
24502,3,0.079237
50781,6,0.121756
19135,6,0.131027
20014,6,0.048832
31855,9,0.091445
47921,5,0.123507
133,5,0.142698
39970,7,0.116528
55086,4,0.125216
55898,6,0.135265
468,7,0.109944
9154,3,0.112480
9324,5,0.128644
24830,8,0.097311
30106,3,0.098563
22398,2,0.075748
26853,8,0.119409
11079,9,0.139009
23369,8,0.127506
43843,2,0.102924
50376,7,0.125891
53389,2,0.102634
13579,8,0.129716
31532,7,0.120913
49090,2,0.069198
27809,7,0.140076
48818,3,0.113894
56418,4,0.125873
24307,1,0.137732
27335,9,0.126573
36152,4,0.096772
46873,8,0.106794
51596,9,0.103076
5395,8,0.117931
21226,5,0.104607
32073,8,0.141787
46355,3,0.139882
33695,3,0.087771
56703,9,0.132313
7209,9,0.136674
15623,4,0.124801
19769,1,0.148720
25057,4,0.129617
33238,0,0.068216
53388,0,0.087980
56335,4,0.116762
16049,4,0.130463
21751,2,0.105781
24086,0,0.105792
38252,8,0.086863
45829,9,0.135875
6862,2,0.118121
23844,8,0.108570
36286,6,0.104427
48697,2,0.119230
160,2,0.096249
9056,0,0.063457
22766,9,0.130098
30300,1,0.140848
39119,2,0.050168
50832,5,0.127089
51115,4,0.110839
10230,6,0.082877
18767,3,0.138277
32362,2,0.081692
36820,5,0.108424
40266,8,0.116108
14654,2,0.097908
19222,7,0.068563
30705,9,0.070735
31607,6,0.095914
58777,8,0.129424
26085,3,0.116735
40585,9,0.111408
49543,4,0.147419
55878,4,0.114168
8256,1,0.122902
15504,9,0.117582
57590,4,0.120554
27540,5,0.102463
38217,2,0.059639
38788,1,0.139404
47671,1,0.148854
25454,3,0.092606
32890,6,0.114072
40199,2,0.083409
26726,4,0.134395
35569,3,0.131166
52403,4,0.120101
50257,0,0.132349
55127,9,0.140641
1035,2,0.111371
13080,8,0.089732
14354,1,0.139925
37687,0,0.048445
45141,1,0.140152
37155,1,0.123192
40422,0,0.060329
47954,0,0.068966
9780,3,0.092391
29719,0,0.089604
39102,4,0.122762
4507,3,0.112916
32611,3,0.092644
39934,3,0.112244
50709,7,0.143870
45869,2,0.117758
57872,2,0.071252
38223,5,0.122370
48188,0,0.031675
11780,0,0.108757
31312,3,0.114981
781,1,0.146578
17297,9,0.091525
33770,1,0.148174
11872,6,0.126640
9319,2,0.093898
30313,6,0.098976
52719,9,0.135761
58419,2,0.118956
24772,1,0.142819
32523,6,0.123392
34670,8,0.132944
42375,0,0.094945
51848,1,0.141651
25111,7,0.131117
39851,0,0.104968
56809,4,0.122560
3761,9,0.083575
6615,0,0.054951
7208,2,0.095227
9401,3,0.102641
15392,2,0.105569
36218,5,0.087211
51091,2,0.102629
57162,0,0.077172
6441,3,0.114906
11883,5,0.141505
21845,6,0.123210
30345,2,0.110910
31512,1,0.143454
8709,3,0.144454
18490,2,0.117532
24860,5,0.115684
36388,8,0.104729
38283,7,0.103882
7388,3,0.143444
29701,8,0.135911
30229,2,0.126317
51610,9,0.117618
52849,8,0.097337
55744,3,0.086654
29136,4,0.127318
33099,9,0.143878
33446,3,0.130578
44588,4,0.130357
47657,8,0.083431
44087,4,0.094180
57764,7,0.083825
40023,8,0.132069
45370,9,0.127085
2974,9,0.142529
4830,4,0.057081
24107,5,0.086696
42385,8,0.094347
11042,0,0.082441
30324,5,0.113927
31608,8,0.124712
36317,7,0.087287
43703,3,0.133074
12111,5,0.126409
37911,8,0.112789
55048,1,0.141118
59225,8,0.112479
49796,2,0.106090
53820,2,0.096171
7838,1,0.133873
12675,9,0.125666
13865,4,0.105060
18781,2,0.071510
45261,3,0.128751
3711,2,0.086575
8564,9,0.133436
29587,1,0.145112
35374,2,0.047737
59849,6,0.095320
13260,1,0.121933
16080,7,0.114812
23157,3,0.102026
42342,2,0.101276
56120,5,0.090885
7579,4,0.136846
9340,5,0.113429
45397,3,0.138713
58117,0,0.083269
5818,9,0.134586
27595,5,0.135611
38603,3,0.122629
41125,8,0.141429
53895,0,0.100531
40656,3,0.120956
28572,3,0.079844
45382,9,0.140073
50777,6,0.136022
53625,7,0.126647
15519,7,0.123829
22451,9,0.135480
38736,3,0.090061
40452,7,0.110698
27847,9,0.115690
32290,7,0.114440
52237,9,0.097371
2434,7,0.135186
4132,7,0.128867
20287,6,0.132398
33525,7,0.137365
59286,7,0.115477
30492,9,0.099206
33864,2,0.080055
50730,0,0.114145
3348,3,0.118162
5496,6,0.130052
8706,1,0.138564
11297,3,0.118686
16567,4,0.130745
52468,9,0.117206
18046,6,0.126868
24362,5,0.131589
10953,4,0.135793
27199,6,0.131366
45255,1,0.144933
47279,5,0.105539
18086,6,0.124428
27343,9,0.115764
46334,4,0.097593
51060,0,0.117171
59594,8,0.100880
59347,5,0.103254
16494,6,0.131816
19316,9,0.115594
44279,0,0.057334
51039,3,0.128300
58863,5,0.100829
14901,1,0.147908
34734,4,0.120845
46586,2,0.095330
36911,6,0.132304
40083,0,0.052464
44254,5,0.117048
22314,7,0.138894
49896,5,0.087003
55199,3,0.126044
56887,4,0.126466
1959,7,0.109785
21498,0,0.080154
45955,8,0.105067
22370,2,0.086473
38346,5,0.085414
47411,4,0.111283
9133,9,0.145576
35985,3,0.131253
58151,8,0.128914
59774,1,0.142860
25881,3,0.120193
35722,2,0.120898
40851,0,0.063454
15844,6,0.107637
38024,5,0.094843
58530,9,0.140816
14032,6,0.058812
20022,2,0.102135
27133,3,0.119619
46905,8,0.140822
49331,7,0.127611
50392,9,0.106067
11410,0,0.100555
13238,5,0.125172
27835,2,0.080811
28994,0,0.066407
36724,3,0.110678
14624,5,0.053483
31894,9,0.118092
22625,2,0.129603
56701,4,0.129087
29134,1,0.139261
30110,7,0.103617
30964,1,0.145013
49290,4,0.113366
57778,6,0.110953
3379,5,0.102896
16745,2,0.082557
19637,7,0.128237
45350,0,0.073693
56975,3,0.122747
9301,3,0.102375
16976,0,0.082072
22777,1,0.144392
51297,5,0.119244
53359,3,0.047807
504,8,0.129815
24089,7,0.140819
24115,4,0.107733
31846,8,0.094931
35255,4,0.053975
38801,2,0.134213
45997,1,0.150084
58831,1,0.145909
5072,6,0.090454
9292,5,0.107462
15940,7,0.082251
19480,7,0.119849
20686,3,0.095004
26734,2,0.086831
29545,1,0.148046
18100,3,0.116938
25387,0,0.063511
29918,6,0.129547
32248,7,0.119390
41079,8,0.089022
44945,8,0.078240
49547,4,0.125118
54620,5,0.101785
59859,9,0.136677
1632,3,0.114539
11020,0,0.040674
45190,0,0.069353
52925,3,0.078333
55384,3,0.126181
16832,3,0.112157
23525,8,0.116039
38380,6,0.117415
42343,0,0.081376
414,4,0.140625
6757,7,0.118637
24095,7,0.125709
26683,9,0.117372
29191,0,0.056492
32024,5,0.123657
39558,7,0.131467
58844,4,0.123424
8275,0,0.053894
19869,5,0.124033
27225,5,0.106008
28110,4,0.109727
38583,1,0.135113
43293,2,0.123365
43689,4,0.136570
51643,2,0.131080
48356,3,0.080217
48819,9,0.117032
23278,0,0.053759
34830,5,0.076261
39899,0,0.082970
58269,3,0.115185
48553,8,0.127830
50124,0,0.071711
5069,7,0.127425
6903,7,0.119257
6980,0,0.054903
7081,3,0.111879
39039,7,0.120059
118,2,0.071870
26996,5,0.107336
39781,5,0.122827
53792,1,0.141827
16061,2,0.093416
10263,4,0.116107
34817,6,0.121025
36951,2,0.072498
28034,8,0.127784
44307,1,0.143758
9164,5,0.118087
10305,6,0.078928
16338,7,0.127903
17194,8,0.074850
17501,2,0.116103
45244,4,0.120923
50155,4,0.111128
4075,7,0.123318
31871,1,0.149811
41565,8,0.131501
48199,4,0.140524
59328,2,0.097522
13282,8,0.095936
13392,7,0.107184
17985,1,0.146223
21871,9,0.143635
31529,8,0.132478
38892,4,0.125032
42813,4,0.125864
50965,3,0.115408
9711,0,0.052457
21604,7,0.137645
26576,7,0.137939
45362,7,0.119848
55027,8,0.124182
8773,1,0.128777
23978,3,0.127948
27305,9,0.145362
58474,6,0.070846
56945,9,0.142916
6087,5,0.124632
7153,4,0.124975
9008,7,0.117840
42354,2,0.098933
45513,5,0.132324
18172,0,0.110350
25631,3,0.109424
30471,9,0.108169
55383,6,0.119470
16886,1,0.140668
34166,8,0.115494
41452,2,0.064352
2037,4,0.080607
2078,8,0.053562
3322,1,0.136129
7723,4,0.132571
14703,2,0.103103
56858,0,0.114074
23753,7,0.111617
36720,7,0.118055
40664,7,0.080851
17340,2,0.094012
41463,5,0.126952
28841,0,0.121218
29179,8,0.141023
3090,6,0.129334
6738,0,0.126428
9100,8,0.136725
12543,0,0.124912
27348,2,0.105659
12410,2,0.084234
14188,4,0.098849
33763,9,0.127608
42724,6,0.119591
44443,8,0.105747
1445,2,0.125813
6457,6,0.126446
26660,7,0.125415
53550,7,0.109304
59835,8,0.114507
28601,4,0.137706
29831,5,0.124195
7782,7,0.118067
14011,9,0.120772
30023,9,0.133882
33291,2,0.124952
42499,6,0.112435
3708,3,0.105158
11351,7,0.129698
54179,8,0.109464
1725,2,0.073007
6781,2,0.129642
40131,4,0.110733
485,1,0.143807
21093,3,0.135614
35561,7,0.091221
43397,6,0.108160
44117,9,0.126102
58339,9,0.138335
3972,1,0.142760
25226,3,0.124300
29486,4,0.122078
30372,5,0.089625
53967,1,0.150839
10677,3,0.074255
22360,9,0.136011
1326,5,0.112675
23645,4,0.119097
34442,2,0.120363
55366,7,0.126058
56812,6,0.094888
4776,1,0.142224
6284,4,0.128069
9383,7,0.136346
32747,0,0.094181
35207,6,0.132069
1751,6,0.123364
27846,5,0.103681
37652,9,0.119168
54088,1,0.136355
9112,5,0.111365
20484,0,0.117398
2739,2,0.102963
12768,9,0.098445
28815,0,0.101360
18779,5,0.122053
35350,3,0.075094
43456,8,0.113341
53948,5,0.124173
