idx,label,iForestAnomalyScore,rForestNormalizedScore
997,6,0.139736,0.595912
998,0,0.089556,0.355675
999,3,0.125654,0.447419
1000,6,0.117743,0.455802
1001,0,0.131978,0.499420
1002,7,0.115119,0.370099
1003,1,0.157824,0.915714
1004,1,0.138299,0.674181
1005,4,0.146478,0.726082
1006,9,0.115004,0.421659
1007,4,0.150979,0.631604
1008,3,0.132195,0.481754
1009,4,0.122816,0.481636
1010,8,0.129653,0.463636
1011,2,0.068963,0.244938
1012,2,0.093941,0.298592
1013,1,0.157734,0.849185
1014,8,0.120259,0.459210
1015,7,0.113207,0.474544
1016,0,0.099867,0.305788
1017,8,0.131343,0.475343
1018,1,0.155656,0.841109
1019,0,0.110140,0.369102
1020,7,0.085093,0.335784
1021,6,0.138951,0.611182
1022,3,0.139080,0.500409
1023,7,0.150212,0.739738
1024,7,0.139884,0.547937
1025,5,0.117469,0.457331
1026,8,0.139728,0.557149
1027,8,0.149445,0.583206
1028,9,0.153383,0.765882
1029,0,0.064156,0.202466
1030,0,0.087756,0.258097
1031,4,0.057769,0.214725
1032,1,0.158828,0.803929
1033,5,0.130278,0.473872
1034,2,0.105154,0.388269
1035,2,0.122101,0.353931
1036,3,0.136237,0.481996
1037,9,0.132473,0.509774
1038,4,0.140617,0.692287
1039,9,0.129550,0.498658
1040,5,0.129539,0.471652
1041,0,0.050493,0.172168
1042,6,0.123104,0.389912
1043,7,0.126571,0.555233
1044,7,0.111325,0.345285
1045,1,0.157483,0.865155
1046,8,0.124607,0.477861
1047,0,0.123001,0.423046
1048,2,0.107315,0.301481
1049,2,0.065444,0.207621
1050,0,0.110537,0.343138
1051,4,0.131464,0.416350
1052,1,0.152209,0.738745
1053,1,0.153157,0.781281
1054,2,0.126999,0.415233
1055,7,0.107263,0.414534
1056,3,0.137724,0.463699
1057,9,0.137386,0.595070
1058,7,0.134713,0.523718
1059,2,0.123525,0.507380
1060,8,0.140071,0.540413
1061,1,0.157558,0.874087
1062,9,0.148856,0.613083
1063,5,0.129850,0.527055
1064,8,0.153551,0.624534
1065,8,0.135971,0.468173
1066,1,0.158370,0.859546
1067,9,0.141459,0.593418
1068,8,0.108364,0.392869
1069,3,0.141524,0.615924
1070,1,0.100308,0.495891
1071,6,0.148750,0.644467
1072,5,0.123016,0.501372
1073,7,0.123869,0.446015
1074,4,0.141541,0.553466
1075,2,0.132593,0.530814
1076,7,0.105142,0.363244
1077,0,0.111021,0.392447
1078,3,0.098442,0.342701
1079,0,0.074819,0.254460
1080,4,0.156181,0.794497
1081,1,0.156707,0.860262
1082,1,0.155718,0.858694
1083,7,0.133058,0.498814
1084,9,0.098165,0.350733
1085,1,0.152804,0.818944
1086,1,0.152381,0.748556
1087,8,0.142465,0.553996
1088,5,0.102497,0.404199
1089,7,0.155939,0.809266
1090,5,0.131489,0.504875
1091,0,0.102405,0.356394
1092,6,0.100954,0.348466
1093,6,0.131691,0.499436
1094,0,0.079645,0.267224
1095,4,0.143492,0.596306
1096,1,0.153326,0.871852
1097,2,0.088053,0.276646
1098,3,0.049629,0.144929
1099,4,0.153293,0.688680
1100,4,0.121320,0.473707
1101,6,0.146305,0.652569
1102,8,0.137830,0.546009
1103,0,0.101315,0.282703
1104,9,0.129631,0.502619
1105,5,0.129397,0.442447
1106,8,0.114160,0.388162
1107,7,0.152780,0.681212
1108,0,0.101436,0.371512
1109,3,0.058586,0.220998
1110,5,0.111253,0.390440
1111,4,0.147664,0.680845
1112,5,0.132649,0.503086
1113,9,0.140148,0.593279
1114,6,0.134922,0.571803
1115,7,0.124432,0.574997
1116,1,0.141913,0.604696
1117,9,0.124848,0.433670
1118,6,0.140028,0.536765
1119,1,0.158537,0.853848
1120,3,0.095681,0.356405
1121,8,0.134845,0.466225
1122,3,0.102787,0.363732
1123,9,0.135106,0.550875
1124,1,0.139801,0.614143
1125,2,0.117207,0.408790
1126,7,0.129667,0.346331
1127,7,0.144430,0.584764
1128,7,0.109278,0.365712
1129,0,0.116050,0.397560
1130,2,0.101011,0.354838
1131,3,0.137999,0.521578
1132,1,0.155347,0.763721
1133,1,0.156441,0.883732
1134,4,0.138105,0.616072
1135,2,0.094538,0.280498
1136,5,0.137815,0.568472
1137,6,0.142087,0.524463
1138,0,0.100441,0.326289
1139,9,0.148845,0.655432
1140,6,0.121456,0.369393
1141,2,0.111613,0.322575
1142,8,0.101761,0.337356
1143,9,0.129087,0.473004
1144,2,0.127057,0.469515
1145,3,0.138352,0.520288
1146,3,0.129510,0.470746
1147,6,0.140501,0.506728
1148,9,0.121120,0.502352
1149,1,0.136734,0.594409
1150,4,0.149661,0.703298
1151,3,0.135483,0.501129
1152,3,0.132405,0.443649
1153,0,0.122729,0.410415
1154,7,0.139158,0.509540
1155,7,0.132108,0.538307
1156,1,0.150012,0.714061
1157,7,0.133524,0.574039
1158,7,0.125211,0.422804
1159,3,0.082446,0.204147
1160,6,0.132469,0.415914
1161,4,0.090003,0.261923
1162,9,0.136462,0.593402
1163,5,0.092119,0.237396
1164,4,0.137630,0.517739
1165,4,0.133072,0.543160
1166,2,0.121430,0.430777
1167,7,0.146255,0.730695
1168,9,0.134134,0.604419
1169,0,0.146852,0.657490
1170,9,0.144964,0.615269
1171,8,0.134796,0.533674
1172,4,0.140601,0.590790
1173,4,0.134273,0.514979
1174,9,0.149976,0.642057
1175,1,0.154355,0.778495
1176,2,0.119936,0.375198
1177,4,0.075111,0.270730
1178,9,0.142972,0.561711
1179,3,0.145568,0.700843
1180,0,0.081086,0.323661
1181,4,0.120988,0.411843
1182,1,0.149999,0.736531
1183,6,0.147986,0.690773
1184,2,0.091601,0.239113
1185,6,0.120442,0.443261
1186,3,0.109765,0.382048
1187,7,0.125188,0.508569
1188,4,0.083575,0.378314
1189,2,0.107981,0.376418
1190,6,0.114039,0.372129
1191,6,0.111550,0.377181
1192,7,0.123871,0.491975
1193,1,0.150895,0.781951
1194,8,0.087167,0.277465
1195,9,0.098763,0.331378
1196,0,0.097214,0.326983
1197,4,0.082019,0.290186
1198,1,0.149855,0.788947
1199,4,0.143930,0.561356
1200,2,0.068594,0.175975
1201,1,0.156839,0.924723
1202,3,0.121878,0.442604
1203,6,0.138649,0.517412
1204,4,0.116580,0.428089
1205,6,0.140515,0.576338
1206,7,0.129523,0.469897
1207,5,0.079374,0.271552
1208,8,0.109402,0.353075
1209,7,0.123336,0.488179
1210,0,0.057784,0.186251
1211,5,0.132161,0.526807
1212,1,0.146642,0.716383
1213,4,0.139040,0.542165
1214,2,0.104727,0.273239
1215,8,0.089544,0.294126
1216,4,0.069980,0.215415
1217,7,0.134613,0.585388
1218,7,0.120451,0.448910
1219,3,0.142412,0.611472
1220,8,0.094957,0.281763
1221,4,0.128729,0.385620
1222,9,0.126508,0.414101
1223,5,0.119302,0.393750
1224,8,0.105883,0.332251
1225,6,0.136138,0.546864
1226,7,0.125729,0.500211
1227,3,0.109543,0.370653
1228,4,0.136664,0.513923
1229,6,0.141433,0.637404
1230,7,0.149102,0.626621
1231,1,0.157866,0.861273
1232,7,0.120364,0.463721
1233,4,0.144973,0.592677
1234,3,0.107357,0.380108
1235,3,0.144446,0.582604
1236,9,0.136849,0.549026
1237,8,0.134885,0.511445
1238,8,0.135726,0.462864
1239,1,0.155534,0.909846
1240,8,0.102767,0.279385
1241,6,0.148323,0.640887
1242,3,0.077870,0.252986
1243,1,0.156434,0.949292
1244,1,0.150945,0.624692
1245,3,0.142009,0.531655
1246,5,0.106061,0.342732
1247,2,0.120725,0.378252
1248,8,0.103160,0.321194
1249,4,0.089469,0.316693
1250,2,0.085769,0.245257
1251,9,0.154856,0.706103
1252,7,0.130215,0.529237
1253,1,0.153746,0.873618
1254,4,0.096110,0.310783
1255,8,0.136137,0.479424
1256,2,0.083247,0.217819
1257,9,0.156393,0.750794
1258,6,0.121332,0.435164
1259,4,0.112820,0.363197
1260,1,0.149642,0.503197
1261,3,0.085334,0.263522
1262,4,0.116254,0.362716
1263,2,0.089055,0.247895
1264,5,0.086290,0.313896
1265,2,0.105077,0.284511
1266,5,0.095074,0.310401
1267,6,0.089103,0.251877
1268,8,0.073101,0.199436
1269,0,0.127975,0.458787
1270,6,0.071594,0.177313
1271,2,0.145216,0.644579
1272,4,0.081580,0.283059
1273,9,0.123971,0.420489
1274,4,0.092161,0.269459
1275,9,0.124860,0.401792
1276,4,0.116216,0.380448
1277,5,0.100588,0.286053
1278,1,0.148112,0.649842
1279,5,0.131738,0.500099
1280,8,0.105458,0.339977
1281,4,0.144932,0.709850
1282,7,0.132495,0.502382
1283,9,0.138333,0.530929
1284,5,0.124069,0.459895
1285,9,0.155482,0.777018
1286,5,0.128926,0.469905
1287,9,0.144976,0.662422
1288,1,0.147297,0.573489
1289,5,0.130305,0.490364
1290,8,0.110105,0.329166
1291,3,0.063628,0.155392
1292,9,0.117879,0.456971
1293,9,0.148731,0.689326
1294,1,0.149030,0.640854
1295,8,0.135277,0.534656
1296,3,0.069083,0.234824
1297,8,0.124987,0.457668
1298,6,0.117023,0.386621
1299,5,0.138532,0.516314
1300,2,0.112911,0.379559
1301,7,0.144079,0.616433
1302,2,0.045950,0.213606
1303,7,0.106099,0.345807
1304,6,0.102015,0.323223
1305,0,0.114625,0.411923
1306,9,0.129081,0.512932
1307,7,0.088523,0.247819
1308,9,0.137786,0.573696
1309,4,0.137938,0.593004
1310,6,0.129924,0.409927
1311,0,0.039771,0.185150
1312,5,0.113948,0.357126
1313,3,0.127517,0.458170
1314,5,0.117991,0.343375
1315,7,0.091403,0.318667
1316,3,0.113326,0.357481
1317,9,0.149140,0.607920
1318,3,0.086427,0.369780
1319,6,0.127900,0.443256
1320,8,0.089784,0.230434
1321,3,0.125752,0.492525
1322,1,0.152293,0.821171
1323,7,0.101272,0.308915
1324,6,0.112540,0.383224
1325,5,0.119335,0.392440
1326,5,0.121044,0.426536
1327,7,0.145970,0.648601
1328,6,0.101855,0.339515
1329,5,0.138938,0.579487
1330,8,0.118280,0.378823
1331,2,0.134307,0.542329
1332,1,0.146420,0.658604
1333,7,0.104927,0.427086
1334,9,0.127249,0.464650
1335,2,0.094757,0.351488
1336,7,0.133135,0.555191
1337,3,0.119126,0.435695
1338,6,0.129435,0.503080
1339,7,0.134647,0.502797
1340,8,0.100043,0.332824
1341,5,0.114508,0.414514
1342,3,0.126875,0.442013
1343,7,0.155717,0.738396
1344,7,0.123996,0.462135
1345,8,0.129182,0.451589
1346,4,0.114183,0.404215
1347,0,0.105420,0.331247
1348,7,0.144897,0.636237
1349,3,0.146616,0.638589
1350,0,0.114900,0.385045
1351,6,0.138010,0.597507
1352,3,0.106870,0.350531
1353,9,0.098274,0.357519
1354,7,0.130077,0.539872
1355,1,0.154745,0.850691
1356,9,0.140165,0.640281
1357,5,0.088295,0.271091
1358,3,0.139494,0.522305
1359,6,0.130840,0.458275
1360,0,0.088855,0.335240
1361,9,0.136056,0.549060
1362,2,0.088258,0.310919
1363,8,0.140898,0.545062
1364,0,0.068604,0.195220
1365,9,0.106449,0.337806
1366,1,0.144646,0.591169
1367,6,0.074710,0.202804
1368,0,0.030080,0.151825
1369,0,0.086697,0.284800
1370,1,0.145864,0.648991
1371,9,0.127878,0.484368
1372,0,0.056811,0.210992
1373,0,0.096091,0.293434
1374,4,0.119826,0.417871
1375,2,0.125381,0.386186
1376,1,0.150793,0.592316
1377,7,0.124206,0.396067
1378,0,0.118033,0.403446
1379,3,0.128909,0.529343
1380,4,0.130020,0.551731
1381,4,0.061820,0.219080
1382,7,0.122488,0.539622
1383,5,0.071015,0.259422
1384,9,0.143775,0.593716
1385,8,0.136244,0.463646
1386,2,0.117296,0.433492
1387,0,0.090544,0.254139
1388,0,0.112989,0.391094
1389,8,0.134411,0.458090
1390,6,0.127823,0.497762
1391,2,0.133835,0.540829
1392,2,0.115703,0.366068
1393,7,0.117556,0.465604
1394,6,0.118336,0.409175
1395,1,0.154087,0.863007
1396,2,0.062703,0.198887
1397,9,0.149822,0.677116
1398,2,0.063624,0.161000
1399,6,0.139101,0.503823
1400,9,0.130725,0.514993
1401,7,0.124344,0.452551
1402,9,0.110112,0.358420
1403,5,0.105785,0.315601
1404,0,0.081464,0.285852
1405,8,0.126015,0.454908
1406,1,0.142339,0.603271
1407,5,0.128036,0.452955
1408,2,0.087652,0.305699
1409,4,0.122374,0.433444
1410,3,0.108252,0.343432
1411,9,0.145344,0.657766
1412,4,0.102860,0.356588
1413,7,0.151877,0.699973
1414,5,0.130703,0.507400
1415,6,0.110104,0.335346
1416,6,0.128004,0.483561
1417,7,0.096423,0.290041
1418,7,0.114874,0.433374
1419,6,0.131227,0.504273
1420,8,0.126599,0.505124
1421,5,0.051779,0.151347
1422,9,0.149403,0.634539
1423,7,0.141328,0.569581
1424,0,0.093660,0.330158
1425,6,0.104587,0.344941
1426,1,0.143500,0.633071
1427,9,0.142811,0.659153
1428,2,0.074813,0.291211
1429,3,0.113222,0.465203
1430,3,0.105115,0.373964
1431,5,0.125362,0.459341
1432,4,0.121134,0.439979
1433,3,0.072207,0.237138
1434,5,0.125719,0.523585
1435,8,0.151326,0.636310
1436,6,0.128883,0.460613
1437,3,0.145380,0.610059
1438,7,0.110309,0.285586
1439,2,0.114135,0.365083
1440,8,0.093538,0.361310
1441,4,0.079795,0.309443
1442,9,0.143421,0.629325
1443,5,0.116077,0.459239
1444,0,0.075479,0.264113
1445,2,0.124985,0.427423
1446,1,0.153456,0.785336
1447,4,0.132811,0.534943
1448,2,0.082716,0.288808
1449,4,0.051045,0.076012
1450,3,0.118714,0.318776
1451,1,0.149929,0.743696
1452,7,0.129944,0.478608
1453,1,0.148634,0.762869
1454,8,0.088274,0.307039
1455,0,0.109898,0.368214
1456,9,0.140864,0.588103
1457,6,0.125026,0.490875
1458,8,0.135206,0.577146
1459,1,0.156045,0.893322
1460,9,0.136873,0.512775
1461,4,0.084193,0.325944
1462,4,0.105958,0.375658
1463,9,0.127743,0.496320
1464,1,0.153869,0.852302
1465,8,0.152417,0.693446
1466,9,0.143538,0.545100
1467,6,0.043275,0.098082
1468,5,0.125304,0.486007
1469,5,0.138134,0.552691
1470,3,0.103823,0.334270
1471,3,0.122920,0.417703
1472,0,0.072781,0.274579
1473,1,0.141842,0.660315
1474,4,0.147397,0.652594
1475,3,0.129357,0.497952
1476,8,0.113879,0.465005
1477,3,0.140317,0.583226
1478,4,0.123471,0.427627
1479,2,0.098064,0.348396
1480,0,0.075121,0.247762
1481,7,0.064871,0.199436
1482,5,0.128240,0.487160
1483,5,0.138711,0.578126
1484,1,0.157218,0.805416
1485,8,0.119799,0.371464
1486,5,0.136156,0.505694
1487,3,0.140391,0.575561
1488,4,0.129356,0.476024
1489,6,0.126252,0.399196
1490,0,0.084677,0.225515
1491,5,0.112581,0.344439
1492,7,0.146137,0.690536
1493,2,0.142122,0.566307
1494,6,0.125106,0.555995
1495,6,0.101590,0.320029
1496,0,0.073400,0.240481
1497,1,0.158212,0.869939
1498,1,0.149612,0.662833
1499,4,0.145518,0.649998
1500,7,0.136512,0.546759
1501,9,0.147848,0.755968
1502,0,0.101027,0.337578
1503,0,0.109941,0.367663
1504,6,0.131630,0.480713
1505,6,0.099207,0.315695
1506,8,0.087900,0.299327
1507,6,0.145111,0.652110
1508,9,0.144332,0.633059
1509,4,0.139951,0.538594
1510,5,0.125993,0.479134
1511,2,0.141663,0.584200
1512,4,0.112387,0.379093
1513,0,0.144152,0.613214
1514,7,0.129571,0.494054
1515,5,0.128744,0.538505
1516,6,0.132525,0.525710
1517,5,0.138152,0.571374
1518,0,0.062715,0.265897
1519,9,0.103422,0.348384
1520,8,0.104250,0.330270
1521,6,0.134104,0.479696
1522,1,0.156074,0.852688
1523,9,0.110608,0.326707
1524,7,0.135429,0.536742
1525,5,0.141488,0.547904
1526,7,0.134892,0.569707
1527,5,0.064489,0.165380
1528,1,0.150106,0.728149
1529,1,0.151608,0.755415
1530,3,0.130273,0.419866
1531,0,0.100289,0.299597
1532,2,0.136585,0.493422
1533,0,0.094346,0.262815
1534,3,0.125336,0.429601
1535,8,0.105268,0.230829
1536,1,0.122207,0.545549
1537,6,0.114416,0.415842
1538,4,0.118737,0.357898
1539,6,0.103328,0.265118
1540,2,0.094837,0.335507
1541,6,0.129775,0.489240
1542,4,0.111528,0.333377
1543,8,0.141354,0.553493
1544,8,0.137979,0.529067
1545,1,0.148936,0.851366
1546,4,0.147131,0.579104
1547,4,0.122048,0.475406
1548,7,0.147095,0.675537
1549,1,0.152454,0.828564
1550,2,0.098498,0.390515
1551,2,0.086897,0.241457
1552,3,0.127749,0.476990
1553,9,0.132903,0.562991
1554,6,0.143387,0.568975
1555,4,0.147271,0.672034
1556,9,0.143660,0.637394
1557,5,0.120668,0.468267
1558,6,0.134380,0.597149
1559,2,0.084721,0.240549
1560,3,0.131319,0.443603
1561,9,0.121980,0.445120
1562,2,0.076684,0.337534
1563,6,0.132747,0.567911
1564,2,0.082850,0.288838
1565,7,0.141934,0.640154
1566,4,0.120518,0.477987
1567,3,0.110161,0.388397
1568,6,0.127088,0.476928
1569,4,0.129211,0.482864
1570,9,0.137796,0.490594
1571,7,0.151679,0.741686
1572,0,0.057451,0.271257
1573,2,0.144386,0.589465
1574,2,0.140524,0.563796
1575,9,0.103676,0.341748
1576,5,0.137039,0.556459
1577,4,0.146955,0.598544
1578,5,0.141783,0.535170
1579,0,0.114957,0.403965
1580,1,0.153875,0.761193
1581,4,0.128238,0.438794
1582,3,0.121999,0.412739
1583,6,0.131063,0.453088
1584,3,0.094366,0.302244
1585,2,0.102908,0.326450
1586,9,0.147911,0.661189
1587,7,0.110420,0.282318
1588,5,0.120795,0.474177
1589,3,0.118376,0.406724
1590,7,0.112713,0.409522
1591,0,0.074565,0.211779
1592,9,0.128153,0.517181
1593,5,0.116610,0.471402
1594,8,0.109127,0.377815
1595,3,0.140927,0.600967
1596,2,0.098102,0.332522
1597,0,0.090086,0.241875
1598,1,0.146842,0.694759
1599,8,0.125054,0.491914
1600,3,0.115841,0.380422
1601,0,0.139816,0.538814
1602,1,0.134850,0.594355
1603,2,0.085018,0.250799
1604,3,0.113045,0.403378
1605,4,0.124257,0.455508
1606,0,0.116585,0.430598
1607,0,0.122013,0.379437
1608,1,0.156725,0.876051
1609,7,0.121507,0.432227
1610,2,0.106709,0.335921
1611,9,0.129293,0.504828
1612,3,0.108006,0.360274
1613,9,0.147940,0.679015
1614,4,0.135323,0.530887
1615,2,0.149658,0.575734
1616,5,0.126187,0.470523
1617,8,0.114795,0.343129
1618,6,0.133557,0.619631
1619,7,0.081123,0.198014
1620,7,0.139829,0.569318
1621,9,0.106588,0.290159
1622,8,0.133850,0.509972
1623,9,0.089310,0.291902
1624,9,0.140543,0.628216
1625,2,0.097514,0.336510
1626,0,0.107169,0.357187
1627,0,0.099444,0.342607
1628,1,0.156101,0.860936
1629,4,0.123019,0.466040
1630,2,0.091717,0.279303
1631,4,0.135300,0.572861
1632,3,0.123147,0.457885
1633,9,0.136805,0.529561
1634,4,0.123513,0.388708
1635,3,0.133101,0.468122
1636,5,0.134010,0.531541
1637,7,0.131066,0.538017
1638,6,0.123643,0.499759
1639,5,0.125474,0.493657
1640,7,0.141952,0.652287
1641,1,0.154261,0.892317
1642,8,0.132170,0.510749
1643,6,0.120230,0.365129
1644,9,0.152365,0.707452
1645,3,0.123780,0.489130
1646,0,0.077134,0.214312
1647,4,0.090911,0.280638
1648,1,0.156062,0.830008
1649,2,0.113269,0.365364
1650,2,0.085913,0.249997
1651,5,0.136624,0.571235
1652,3,0.092936,0.307946
1653,7,0.103445,0.319907
1654,4,0.138236,0.533050
1655,1,0.158863,0.905304
1656,7,0.118951,0.561553
1657,7,0.151367,0.719605
1658,8,0.128739,0.457270
1659,1,0.157955,0.925134
1660,9,0.150756,0.687334
1661,2,0.104437,0.311739
1662,3,0.109806,0.383149
1663,2,0.135203,0.391133
1664,4,0.151839,0.672139
1665,0,0.049076,0.193122
1666,1,0.158729,0.838075
1667,8,0.133289,0.504659
1668,4,0.145666,0.682442
1669,3,0.140650,0.598780
1670,6,0.134088,0.550222
1671,5,0.126856,0.514656
1672,6,0.144733,0.623041
1673,4,0.090138,0.261188
1674,7,0.134626,0.628148
1675,9,0.101352,0.295133
1676,3,0.131839,0.512487
1677,1,0.134115,0.621425
1678,3,0.116998,0.417150
1679,0,0.074724,0.227375
1680,2,0.093985,0.261980
1681,1,0.156703,0.871216
1682,1,0.157097,0.814046
1683,0,0.079664,0.251881
1684,9,0.121347,0.471665
1685,9,0.126123,0.424949
1686,4,0.109570,0.416805
1687,6,0.148451,0.649707
1688,7,0.138235,0.659953
1689,6,0.103247,0.335142
1690,3,0.132611,0.546525
1691,5,0.123216,0.435877
1692,5,0.118219,0.488236
1693,4,0.128376,0.493383
1694,4,0.138141,0.634563
1695,6,0.138879,0.537295
1696,9,0.144894,0.579859
1697,1,0.149169,0.772568
1698,1,0.158912,0.869237
1699,3,0.107297,0.367610
1700,1,0.157216,0.894860
1701,1,0.154292,0.877721
1702,0,0.081023,0.283251
1703,5,0.105084,0.245743
1704,1,0.157571,0.844232
1705,4,0.151434,0.724616
1706,4,0.149536,0.639230
1707,6,0.139467,0.547005
1708,6,0.134768,0.536476
1709,6,0.124798,0.479792
1710,0,0.102021,0.356020
1711,1,0.154581,0.814271
1712,2,0.106631,0.296651
1713,0,0.109254,0.396343
1714,8,0.137461,0.538357
1715,2,0.142871,0.598693
1716,2,0.093067,0.233112
1717,1,0.152273,0.844238
1718,1,0.155177,0.825606
1719,3,0.129489,0.516897
1720,7,0.116843,0.487978
1721,9,0.151064,0.695566
1722,5,0.111670,0.410035
1723,3,0.109914,0.389760
1724,0,0.074413,0.222557
1725,2,0.053943,0.207010
1726,0,0.087387,0.247776
1727,6,0.133323,0.523684
1728,2,0.114278,0.413574
1729,9,0.143721,0.695784
1730,0,0.063147,0.191597
1731,7,0.146611,0.664376
1732,6,0.123846,0.383581
1733,9,0.135523,0.574183
1734,9,0.150019,0.700609
1735,1,0.156358,0.828755
1736,2,0.124225,0.437009
1737,9,0.152964,0.729394
1738,3,0.130071,0.489260
1739,4,0.136473,0.623134
1740,7,0.129811,0.548517
1741,9,0.130138,0.484096
1742,6,0.136979,0.504244
1743,0,0.096062,0.285438
1744,9,0.149661,0.630957
1745,4,0.142490,0.557771
1746,8,0.126966,0.469143
1747,7,0.138149,0.645200
1748,7,0.144025,0.682721
1749,9,0.123196,0.498129
1750,8,0.129784,0.525685
1751,6,0.140067,0.548441
1752,9,0.145941,0.608457
1753,5,0.125297,0.467259
1754,2,0.111539,0.338441
1755,2,0.117972,0.364147
1756,2,0.122512,0.401941
1757,3,0.088751,0.299098
1758,9,0.127439,0.486602
1759,8,0.096772,0.364295
1760,8,0.091357,0.310584
1761,8,0.139051,0.493015
1762,6,0.133905,0.538009
1763,4,0.150582,0.656159
1764,4,0.154158,0.740931
1765,4,0.109784,0.426649
1766,4,0.150788,0.683883
1767,2,0.106289,0.369948
1768,4,0.141044,0.650506
1769,6,0.104418,0.359071
1770,0,0.099297,0.329178
1771,7,0.148677,0.738190
1772,0,0.048391,0.193849
1773,7,0.116529,0.378512
1774,8,0.138075,0.513559
1775,2,0.091647,0.312683
1776,0,0.076706,0.305377
1777,8,0.109562,0.365675
1778,8,0.139927,0.577654
1779,3,0.078814,0.225431
1780,6,0.143236,0.605246
1781,8,0.132106,0.481048
1782,6,0.137090,0.482377
1783,6,0.137560,0.437298
1784,8,0.125302,0.445175
1785,6,0.112812,0.336330
1786,5,0.132514,0.540829
1787,1,0.154759,0.858251
1788,1,0.159219,0.860376
1789,8,0.147387,0.524540
1790,7,0.134229,0.621072
1791,8,0.090179,0.204059
1792,3,0.118712,0.405021
1793,6,0.144333,0.599864
1794,8,0.133051,0.499068
1795,9,0.128538,0.451962
1796,5,0.114768,0.449294
1797,0,0.135848,0.498306
1798,0,0.103409,0.317656
1799,0,0.092273,0.252986
1800,3,0.126872,0.476999
1801,2,0.106056,0.341226
1802,6,0.137343,0.570263
1803,6,0.134137,0.491687
1804,7,0.130082,0.551838
1805,8,0.129868,0.459507
1806,3,0.132871,0.536570
1807,5,0.121177,0.459370
1808,1,0.157862,0.861508
1809,4,0.133563,0.509575
1810,3,0.115821,0.423538
1811,5,0.135508,0.514857
1812,9,0.140859,0.646398
1813,4,0.139409,0.593213
1814,5,0.131507,0.511913
1815,4,0.080740,0.294535
1816,1,0.153147,0.811193
1817,1,0.153077,0.864099
1818,5,0.114929,0.425388
1819,4,0.145513,0.565946
1820,0,0.069407,0.260013
1821,9,0.120406,0.412741
1822,7,0.151169,0.658206
1823,1,0.150752,0.802936
1824,2,0.116535,0.440842
1825,5,0.123207,0.460016
1826,7,0.121771,0.468499
1827,9,0.073866,0.213437
1828,4,0.125572,0.522939
1829,0,0.089693,0.270022
1830,3,0.135886,0.499282
1831,6,0.140358,0.571765
1832,1,0.154654,0.803221
1833,7,0.153014,0.729207
1834,7,0.124236,0.537096
1835,5,0.127364,0.454808
1836,6,0.134476,0.576320
1837,3,0.149133,0.608815
1838,0,0.088180,0.336847
1839,1,0.150677,0.777190
1840,1,0.156385,0.708850
1841,4,0.093483,0.276862
1842,2,0.106666,0.331084
1843,4,0.122551,0.449170
